snapshot,region,type_and_flow,value,country,unit
2035-01-01 00:00:00,NR,WSTT,0.0,XY,MW
2035-01-01 00:00:00,NR,WTON,0.0,XY,MW
2035-01-01 00:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-01 00:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-01 00:00:00,NR,XY_CE_to_XY_NR,-1564.7460526296443,XY,MW
2035-01-01 00:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-01 00:00:00,SO,BIOT,0.0,XY,MW
2035-01-01 00:00:00,SO,CCGT,0.0,XY,MW
2035-01-01 00:00:00,SO,HDAM,0.0,XY,MW
2035-01-01 00:00:00,SO,NUCL,0.0,XY,MW
2035-01-01 00:00:00,SO,PHOT,0.0,XY,MW
2035-01-01 00:00:00,SO,RTPV,0.0,XY,MW
2035-01-01 00:00:00,SO,SubC,0.0,XY,MW
2035-01-01 00:00:00,SO,WSTT,0.0,XY,MW
2035-01-01 00:00:00,SO,WTON,0.0,XY,MW
2035-01-01 00:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-01 00:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-01 00:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-01 00:00:00,SO,XY_CE_to_XY_SO,-456.4905051975906,XY,MW
2035-01-02 01:00:00,CE,BIOT,940.0,XY,MW
2035-01-02 01:00:00,CE,CCGT,0.0,XY,MW
2035-01-02 01:00:00,CE,HDAM,0.0,XY,MW
2035-01-02 01:00:00,CE,NUCL,1050.0,XY,MW
2035-01-02 01:00:00,CE,PHOT,0.0,XY,MW
2035-01-02 01:00:00,CE,RTPV,0.0,XY,MW
2035-01-02 01:00:00,CE,SubC,2548.4,XY,MW
2035-01-02 01:00:00,CE,WSTT,3.2,XY,MW
2035-01-02 01:00:00,CE,WTON,0.0,XY,MW
2035-01-02 01:00:00,CE,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,CE,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-02 01:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-02 01:00:00,NR,BIOT,610.0,XY,MW
2035-01-02 01:00:00,NR,CCGT,0.0,XY,MW
2035-01-02 01:00:00,NR,HDAM,0.0,XY,MW
2035-01-02 01:00:00,NR,NUCL,45.5,XY,MW
2035-01-02 01:00:00,NR,PHOT,0.0,XY,MW
2035-01-02 01:00:00,NR,RTPV,0.0,XY,MW
2035-01-02 01:00:00,NR,SubC,2400.0,XY,MW
2035-01-02 01:00:00,NR,WSTT,3.2,XY,MW
2035-01-02 01:00:00,NR,WTON,6.6,XY,MW
2035-01-02 01:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,NR,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-02 01:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-02 01:00:00,SO,BIOT,630.0,XY,MW
2035-01-02 01:00:00,SO,CCGT,0.0,XY,MW
2035-01-02 01:00:00,SO,HDAM,10.4,XY,MW
2035-01-02 01:00:00,SO,NUCL,0.0,XY,MW
2035-01-02 01:00:00,SO,PHOT,0.0,XY,MW
2035-01-02 01:00:00,SO,RTPV,0.0,XY,MW
2035-01-02 01:00:00,SO,SubC,0.0,XY,MW
2035-01-02 01:00:00,SO,WSTT,3.2,XY,MW
2035-01-02 01:00:00,SO,WTON,369.9,XY,MW
2035-01-02 01:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-02 01:00:00,SO,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-02 01:00:00,CE,BIOT,0.0,XY,MW
2035-01-02 01:00:00,CE,CCGT,0.0,XY,MW
2035-01-02 01:00:00,CE,HDAM,0.0,XY,MW
2035-01-02 01:00:00,CE,NUCL,0.0,XY,MW
2035-01-02 01:00:00,CE,PHOT,0.0,XY,MW
2035-01-02 01:00:00,CE,RTPV,0.0,XY,MW
2035-01-02 01:00:00,CE,SubC,0.0,XY,MW
2035-01-02 01:00:00,CE,WSTT,0.0,XY,MW
2035-01-02 01:00:00,CE,WTON,0.0,XY,MW
2035-01-02 01:00:00,CE,XY_NR_to_XY_CE,1652.1249999980503,XY,MW
2035-01-02 01:00:00,CE,XY_SO_to_XY_CE,-637.1910604039501,XY,MW
2035-01-02 01:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-02 01:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-02 01:00:00,NR,BIOT,0.0,XY,MW
2035-01-02 01:00:00,NR,CCGT,0.0,XY,MW
2035-01-02 01:00:00,NR,HDAM,0.0,XY,MW
2035-01-02 01:00:00,NR,NUCL,0.0,XY,MW
2035-01-02 01:00:00,NR,PHOT,0.0,XY,MW
2035-01-02 01:00:00,NR,RTPV,0.0,XY,MW
2035-01-02 01:00:00,NR,SubC,0.0,XY,MW
2035-01-02 01:00:00,NR,WSTT,0.0,XY,MW
2035-01-02 01:00:00,NR,WTON,0.0,XY,MW
2035-01-02 01:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,NR,XY_CE_to_XY_NR,-1652.1249999980503,XY,MW
2035-01-02 01:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-02 01:00:00,SO,BIOT,0.0,XY,MW
2035-01-02 01:00:00,SO,CCGT,0.0,XY,MW
2035-01-02 01:00:00,SO,HDAM,0.0,XY,MW
2035-01-02 01:00:00,SO,NUCL,0.0,XY,MW
2035-01-02 01:00:00,SO,PHOT,0.0,XY,MW
2035-01-02 01:00:00,SO,RTPV,0.0,XY,MW
2035-01-02 01:00:00,SO,SubC,0.0,XY,MW
2035-01-02 01:00:00,SO,WSTT,0.0,XY,MW
2035-01-02 01:00:00,SO,WTON,0.0,XY,MW
2035-01-02 01:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-02 01:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-02 01:00:00,SO,XY_CE_to_XY_SO,637.1910604039501,XY,MW
2035-01-03 02:00:00,CE,BIOT,940.0,XY,MW
2035-01-03 02:00:00,CE,CCGT,0.0,XY,MW
2035-01-03 02:00:00,CE,HDAM,0.0,XY,MW
2035-01-03 02:00:00,CE,NUCL,1050.0,XY,MW
2035-01-03 02:00:00,CE,PHOT,0.0,XY,MW
2035-01-03 02:00:00,CE,RTPV,0.0,XY,MW
2035-01-03 02:00:00,CE,SubC,2620.5,XY,MW
2035-01-03 02:00:00,CE,WSTT,3.2,XY,MW
2035-01-03 02:00:00,CE,WTON,0.0,XY,MW
2035-01-03 02:00:00,CE,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,CE,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-03 02:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-03 02:00:00,NR,BIOT,610.0,XY,MW
2035-01-03 02:00:00,NR,CCGT,0.0,XY,MW
2035-01-03 02:00:00,NR,HDAM,0.0,XY,MW
2035-01-03 02:00:00,NR,NUCL,45.5,XY,MW
2035-01-03 02:00:00,NR,PHOT,0.0,XY,MW
2035-01-03 02:00:00,NR,RTPV,0.0,XY,MW
2035-01-03 02:00:00,NR,SubC,2400.0,XY,MW
2035-01-03 02:00:00,NR,WSTT,3.2,XY,MW
2035-01-03 02:00:00,NR,WTON,14.4,XY,MW
2035-01-03 02:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,NR,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-03 02:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-03 02:00:00,SO,BIOT,630.0,XY,MW
2035-01-03 02:00:00,SO,CCGT,0.0,XY,MW
2035-01-03 02:00:00,SO,HDAM,0.0,XY,MW
2035-01-03 02:00:00,SO,NUCL,0.0,XY,MW
2035-01-03 02:00:00,SO,PHOT,0.0,XY,MW
2035-01-03 02:00:00,SO,RTPV,0.0,XY,MW
2035-01-03 02:00:00,SO,SubC,0.0,XY,MW
2035-01-03 02:00:00,SO,WSTT,3.2,XY,MW
2035-01-03 02:00:00,SO,WTON,164.4,XY,MW
2035-01-03 02:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-03 02:00:00,SO,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-03 02:00:00,CE,BIOT,0.0,XY,MW
2035-01-03 02:00:00,CE,CCGT,0.0,XY,MW
2035-01-03 02:00:00,CE,HDAM,0.0,XY,MW
2035-01-03 02:00:00,CE,NUCL,0.0,XY,MW
2035-01-03 02:00:00,CE,PHOT,0.0,XY,MW
2035-01-03 02:00:00,CE,RTPV,0.0,XY,MW
2035-01-03 02:00:00,CE,SubC,0.0,XY,MW
2035-01-03 02:00:00,CE,WSTT,0.0,XY,MW
2035-01-03 02:00:00,CE,WTON,0.0,XY,MW
2035-01-03 02:00:00,CE,XY_NR_to_XY_CE,1673.7249999980402,XY,MW
2035-01-03 02:00:00,CE,XY_SO_to_XY_CE,-822.2853484837508,XY,MW
2035-01-03 02:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-03 02:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-03 02:00:00,NR,BIOT,0.0,XY,MW
2035-01-03 02:00:00,NR,CCGT,0.0,XY,MW
2035-01-03 02:00:00,NR,HDAM,0.0,XY,MW
2035-01-03 02:00:00,NR,NUCL,0.0,XY,MW
2035-01-03 02:00:00,NR,PHOT,0.0,XY,MW
2035-01-03 02:00:00,NR,RTPV,0.0,XY,MW
2035-01-03 02:00:00,NR,SubC,0.0,XY,MW
2035-01-03 02:00:00,NR,WSTT,0.0,XY,MW
2035-01-03 02:00:00,NR,WTON,0.0,XY,MW
2035-01-03 02:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,NR,XY_CE_to_XY_NR,-1673.7249999980402,XY,MW
2035-01-03 02:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-03 02:00:00,SO,BIOT,0.0,XY,MW
2035-01-03 02:00:00,SO,CCGT,0.0,XY,MW
2035-01-03 02:00:00,SO,HDAM,0.0,XY,MW
2035-01-03 02:00:00,SO,NUCL,0.0,XY,MW
2035-01-03 02:00:00,SO,PHOT,0.0,XY,MW
2035-01-03 02:00:00,SO,RTPV,0.0,XY,MW
2035-01-03 02:00:00,SO,SubC,0.0,XY,MW
2035-01-03 02:00:00,SO,WSTT,0.0,XY,MW
2035-01-03 02:00:00,SO,WTON,0.0,XY,MW
2035-01-03 02:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-03 02:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-03 02:00:00,SO,XY_CE_to_XY_SO,822.2853484837508,XY,MW
2035-01-04 03:00:00,CE,BIOT,940.0,XY,MW
2035-01-04 03:00:00,CE,CCGT,0.0,XY,MW
2035-01-04 03:00:00,CE,HDAM,0.0,XY,MW
2035-01-04 03:00:00,CE,NUCL,1050.0,XY,MW
2035-01-04 03:00:00,CE,PHOT,0.0,XY,MW
2035-01-04 03:00:00,CE,RTPV,0.0,XY,MW
2035-01-04 03:00:00,CE,SubC,2885.8,XY,MW
2035-01-04 03:00:00,CE,WSTT,3.2,XY,MW
2035-01-04 03:00:00,CE,WTON,0.0,XY,MW
2035-01-04 03:00:00,CE,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,CE,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-04 03:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-04 03:00:00,NR,BIOT,610.0,XY,MW
2035-01-04 03:00:00,NR,CCGT,0.0,XY,MW
2035-01-04 03:00:00,NR,HDAM,0.0,XY,MW
2035-01-04 03:00:00,NR,NUCL,45.5,XY,MW
2035-01-04 03:00:00,NR,PHOT,0.0,XY,MW
2035-01-04 03:00:00,NR,RTPV,0.0,XY,MW
2035-01-04 03:00:00,NR,SubC,2400.0,XY,MW
2035-01-04 03:00:00,NR,WSTT,3.2,XY,MW
2035-01-04 03:00:00,NR,WTON,4.8,XY,MW
2035-01-04 03:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,NR,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-04 03:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-04 03:00:00,SO,BIOT,630.0,XY,MW
2035-01-04 03:00:00,SO,CCGT,0.0,XY,MW
2035-01-04 03:00:00,SO,HDAM,0.0,XY,MW
2035-01-04 03:00:00,SO,NUCL,0.0,XY,MW
2035-01-04 03:00:00,SO,PHOT,0.0,XY,MW
2035-01-04 03:00:00,SO,RTPV,0.0,XY,MW
2035-01-04 03:00:00,SO,SubC,0.0,XY,MW
2035-01-04 03:00:00,SO,WSTT,3.2,XY,MW
2035-01-04 03:00:00,SO,WTON,82.2,XY,MW
2035-01-04 03:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-04 03:00:00,SO,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-04 03:00:00,CE,BIOT,0.0,XY,MW
2035-01-04 03:00:00,CE,CCGT,0.0,XY,MW
2035-01-04 03:00:00,CE,HDAM,0.0,XY,MW
2035-01-04 03:00:00,CE,NUCL,0.0,XY,MW
2035-01-04 03:00:00,CE,PHOT,0.0,XY,MW
2035-01-04 03:00:00,CE,RTPV,0.0,XY,MW
2035-01-04 03:00:00,CE,SubC,0.0,XY,MW
2035-01-04 03:00:00,CE,WSTT,0.0,XY,MW
2035-01-04 03:00:00,CE,WTON,0.0,XY,MW
2035-01-04 03:00:00,CE,XY_NR_to_XY_CE,1617.92499999804,XY,MW
2035-01-04 03:00:00,CE,XY_SO_to_XY_CE,-937.7755689787352,XY,MW
2035-01-04 03:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-04 03:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-04 03:00:00,NR,BIOT,0.0,XY,MW
2035-01-04 03:00:00,NR,CCGT,0.0,XY,MW
2035-01-04 03:00:00,NR,HDAM,0.0,XY,MW
2035-01-04 03:00:00,NR,NUCL,0.0,XY,MW
2035-01-04 03:00:00,NR,PHOT,0.0,XY,MW
2035-01-04 03:00:00,NR,RTPV,0.0,XY,MW
2035-01-04 03:00:00,NR,SubC,0.0,XY,MW
2035-01-04 03:00:00,NR,WSTT,0.0,XY,MW
2035-01-04 03:00:00,NR,WTON,0.0,XY,MW
2035-01-04 03:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,NR,XY_CE_to_XY_NR,-1617.92499999804,XY,MW
2035-01-04 03:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-04 03:00:00,SO,BIOT,0.0,XY,MW
2035-01-04 03:00:00,SO,CCGT,0.0,XY,MW
2035-01-04 03:00:00,SO,HDAM,0.0,XY,MW
2035-01-04 03:00:00,SO,NUCL,0.0,XY,MW
2035-01-04 03:00:00,SO,PHOT,0.0,XY,MW
2035-01-04 03:00:00,SO,RTPV,0.0,XY,MW
2035-01-04 03:00:00,SO,SubC,0.0,XY,MW
2035-01-04 03:00:00,SO,WSTT,0.0,XY,MW
2035-01-04 03:00:00,SO,WTON,0.0,XY,MW
2035-01-04 03:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-04 03:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-04 03:00:00,SO,XY_CE_to_XY_SO,937.7755689787352,XY,MW
2035-01-05 04:00:00,CE,BIOT,940.0,XY,MW
2035-01-05 04:00:00,CE,CCGT,0.0,XY,MW
2035-01-05 04:00:00,CE,HDAM,0.0,XY,MW
2035-01-05 04:00:00,CE,NUCL,1050.0,XY,MW
2035-01-05 04:00:00,CE,PHOT,0.0,XY,MW
2035-01-05 04:00:00,CE,RTPV,0.0,XY,MW
2035-01-05 04:00:00,CE,SubC,2174.5,XY,MW
2035-01-05 04:00:00,CE,WSTT,3.2,XY,MW
2035-01-05 04:00:00,CE,WTON,0.0,XY,MW
2035-01-05 04:00:00,CE,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,CE,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-05 04:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-05 04:00:00,NR,BIOT,610.0,XY,MW
2035-01-05 04:00:00,NR,CCGT,0.0,XY,MW
2035-01-05 04:00:00,NR,HDAM,0.0,XY,MW
2035-01-05 04:00:00,NR,NUCL,45.5,XY,MW
2035-01-05 04:00:00,NR,PHOT,0.0,XY,MW
2035-01-05 04:00:00,NR,RTPV,0.0,XY,MW
2035-01-05 04:00:00,NR,SubC,2400.0,XY,MW
2035-01-05 04:00:00,NR,WSTT,3.2,XY,MW
2035-01-05 04:00:00,NR,WTON,8.4,XY,MW
2035-01-05 04:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,NR,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-05 04:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-05 04:00:00,SO,BIOT,630.0,XY,MW
2035-01-05 04:00:00,SO,CCGT,0.0,XY,MW
2035-01-05 04:00:00,SO,HDAM,0.0,XY,MW
2035-01-05 04:00:00,SO,NUCL,0.0,XY,MW
2035-01-05 04:00:00,SO,PHOT,0.0,XY,MW
2035-01-05 04:00:00,SO,RTPV,0.0,XY,MW
2035-01-05 04:00:00,SO,SubC,0.0,XY,MW
2035-01-05 04:00:00,SO,WSTT,3.2,XY,MW
2035-01-05 04:00:00,SO,WTON,863.1,XY,MW
2035-01-05 04:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-05 04:00:00,SO,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-05 04:00:00,CE,BIOT,0.0,XY,MW
2035-01-05 04:00:00,CE,CCGT,0.0,XY,MW
2035-01-05 04:00:00,CE,HDAM,0.0,XY,MW
2035-01-05 04:00:00,CE,NUCL,0.0,XY,MW
2035-01-05 04:00:00,CE,PHOT,0.0,XY,MW
2035-01-05 04:00:00,CE,RTPV,0.0,XY,MW
2035-01-05 04:00:00,CE,SubC,0.0,XY,MW
2035-01-05 04:00:00,CE,WSTT,0.0,XY,MW
2035-01-05 04:00:00,CE,WTON,0.0,XY,MW
2035-01-05 04:00:00,CE,XY_NR_to_XY_CE,1624.6749999980404,XY,MW
2035-01-05 04:00:00,CE,XY_SO_to_XY_CE,-141.21847427617558,XY,MW
2035-01-05 04:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-05 04:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-05 04:00:00,NR,BIOT,0.0,XY,MW
2035-01-05 04:00:00,NR,CCGT,0.0,XY,MW
2035-01-05 04:00:00,NR,HDAM,0.0,XY,MW
2035-01-05 04:00:00,NR,NUCL,0.0,XY,MW
2035-01-05 04:00:00,NR,PHOT,0.0,XY,MW
2035-01-05 04:00:00,NR,RTPV,0.0,XY,MW
2035-01-05 04:00:00,NR,SubC,0.0,XY,MW
2035-01-05 04:00:00,NR,WSTT,0.0,XY,MW
2035-01-05 04:00:00,NR,WTON,0.0,XY,MW
2035-01-05 04:00:00,NR,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,NR,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,NR,XY_CE_to_XY_NR,-1624.6749999980404,XY,MW
2035-01-05 04:00:00,NR,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-05 04:00:00,SO,BIOT,0.0,XY,MW
2035-01-05 04:00:00,SO,CCGT,0.0,XY,MW
2035-01-05 04:00:00,SO,HDAM,0.0,XY,MW
2035-01-05 04:00:00,SO,NUCL,0.0,XY,MW
2035-01-05 04:00:00,SO,PHOT,0.0,XY,MW
2035-01-05 04:00:00,SO,RTPV,0.0,XY,MW
2035-01-05 04:00:00,SO,SubC,0.0,XY,MW
2035-01-05 04:00:00,SO,WSTT,0.0,XY,MW
2035-01-05 04:00:00,SO,WTON,0.0,XY,MW
2035-01-05 04:00:00,SO,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,SO,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-05 04:00:00,SO,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-05 04:00:00,SO,XY_CE_to_XY_SO,141.21847427617558,XY,MW
2035-01-06 05:00:00,CE,BIOT,940.0,XY,MW
2035-01-06 05:00:00,CE,CCGT,0.0,XY,MW
2035-01-06 05:00:00,CE,HDAM,0.0,XY,MW
2035-01-06 05:00:00,CE,NUCL,1050.0,XY,MW
2035-01-06 05:00:00,CE,PHOT,0.0,XY,MW
2035-01-06 05:00:00,CE,RTPV,0.0,XY,MW
2035-01-06 05:00:00,CE,SubC,1713.1,XY,MW
2035-01-06 05:00:00,CE,WSTT,3.2,XY,MW
2035-01-06 05:00:00,CE,WTON,0.0,XY,MW
2035-01-06 05:00:00,CE,XY_NR_to_XY_CE,0.0,XY,MW
2035-01-06 05:00:00,CE,XY_SO_to_XY_CE,0.0,XY,MW
2035-01-06 05:00:00,CE,XY_CE_to_XY_NR,0.0,XY,MW
2035-01-06 05:00:00,CE,XY_CE_to_XY_SO,0.0,XY,MW
2035-01-06 05:00:00,NR,BIOT,610.0,XY,MW
2035-01-06 05:00:00,NR,CCGT,0.0,XY,MW
2035-01-06 05:00:00,NR,HDAM,0.0,XY,MW
2035-01-06 05:00:00,NR,NUCL,45.5,XY,MW
2035-01-06 05:00:00,NR,PHOT,0.0,XY,MW
2035-01-06 05:00:00,NR,RTPV,0.0,XY,MW
2035-01-06 05:00:00,NR,SubC,2400.0,XY,MW
2035-01-06 05:00:00,NR,WSTT,3.2,XY,MW
2035-01-06 05:00:00,NR,WTON,10.8,XY,MW
