snapshot,country,technology,value,unit
2035-01-01 00:00:00,XY,BIOT,2180.0,MW
2035-01-02 01:00:00,XY,BIOT,2180.0,MW
2035-01-03 02:00:00,XY,BIOT,2180.0,MW
2035-01-04 03:00:00,XY,BIOT,2180.0,MW
2035-01-05 04:00:00,XY,BIOT,2180.0,MW
2035-01-06 05:00:00,XY,BIOT,2180.0,MW
2035-01-07 06:00:00,XY,BIOT,2180.0,MW
2035-01-08 07:00:00,XY,BIOT,2180.0,MW
2035-01-09 08:00:00,XY,BIOT,2180.0,MW
2035-01-10 09:00:00,XY,BIOT,1997.3,MW
2035-01-11 10:00:00,XY,BIOT,1550.0,MW
2035-01-12 11:00:00,XY,BIOT,1890.2,MW
2035-01-13 12:00:00,XY,BIOT,2180.0,MW
2035-01-14 13:00:00,XY,BIOT,2180.0,MW
2035-01-15 14:00:00,XY,BIOT,2180.0,MW
2035-01-16 15:00:00,XY,BIOT,2180.0,MW
2035-01-17 16:00:00,XY,BIOT,2180.0,MW
2035-01-18 17:00:00,XY,BIOT,2180.0,MW
2035-01-19 18:00:00,XY,BIOT,2180.0,MW
2035-01-20 19:00:00,XY,BIOT,2180.0,MW
2035-01-21 20:00:00,XY,BIOT,2180.0,MW
2035-01-22 21:00:00,XY,BIOT,2180.0,MW
2035-01-23 22:00:00,XY,BIOT,2180.0,MW
2035-01-24 23:00:00,XY,BIOT,2180.0,MW
2035-01-26 00:00:00,XY,BIOT,2180.0,MW
2035-01-27 01:00:00,XY,BIOT,2180.0,MW
2035-01-28 02:00:00,XY,BIOT,2180.0,MW
2035-01-29 03:00:00,XY,BIOT,2180.0,MW
2035-01-30 04:00:00,XY,BIOT,2180.0,MW
2035-01-31 05:00:00,XY,BIOT,2180.0,MW
2035-02-01 06:00:00,XY,BIOT,2180.0,MW
2035-02-02 07:00:00,XY,BIOT,2180.0,MW
2035-02-03 08:00:00,XY,BIOT,2180.0,MW
2035-02-04 09:00:00,XY,BIOT,2180.0,MW
2035-02-05 10:00:00,XY,BIOT,2180.0,MW
2035-02-06 11:00:00,XY,BIOT,2180.0,MW
2035-02-07 12:00:00,XY,BIOT,2180.0,MW
2035-02-08 13:00:00,XY,BIOT,2180.0,MW
2035-02-09 14:00:00,XY,BIOT,2180.0,MW
2035-02-10 15:00:00,XY,BIOT,2139.7,MW
2035-02-11 16:00:00,XY,BIOT,1961.0,MW
2035-02-12 17:00:00,XY,BIOT,2180.0,MW
2035-02-13 18:00:00,XY,BIOT,2180.0,MW
2035-02-14 19:00:00,XY,BIOT,2180.0,MW
2035-02-15 20:00:00,XY,BIOT,2180.0,MW
2035-02-16 21:00:00,XY,BIOT,2180.0,MW
2035-02-17 22:00:00,XY,BIOT,2180.0,MW
2035-02-18 23:00:00,XY,BIOT,2180.0,MW
2035-02-20 00:00:00,XY,BIOT,2180.0,MW
2035-02-21 01:00:00,XY,BIOT,2180.0,MW
2035-02-22 02:00:00,XY,BIOT,2180.0,MW
2035-02-23 03:00:00,XY,BIOT,2180.0,MW
2035-02-24 04:00:00,XY,BIOT,2180.0,MW
2035-02-25 05:00:00,XY,BIOT,2180.0,MW
2035-02-26 06:00:00,XY,BIOT,2180.0,MW
2035-02-27 07:00:00,XY,BIOT,2180.0,MW
2035-02-28 08:00:00,XY,BIOT,2180.0,MW
2035-03-01 09:00:00,XY,BIOT,2180.0,MW
2035-03-02 10:00:00,XY,BIOT,2180.0,MW
2035-03-03 11:00:00,XY,BIOT,2180.0,MW
2035-03-04 12:00:00,XY,BIOT,2180.0,MW
